"StationID","SampleDate","SampleDepth","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments","SampleType"
"0000",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0","MG/L",0,"NE",,"CNEG"
"0000",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0","MG/L",0,"NE",,"CNEG"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.9","PH",0,"NE",,"Result"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.6","PPT",0,"NE",,"Result"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.8","C",0,"NE",,"Result"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.3","MG/L",0,"NE",,"Result"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","1.8","MG/L",0,"NE",,"Result"
"6384",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.031","MG/L",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.86","PH",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.5","PPT",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.3","C",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.4","MG/L",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","1.3","MG/L",0,"NE",,"Result"
"6428",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.02","MG/L",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.99","PH",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.6","PPT",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.6","C",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.6","MG/L",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","2.2","MG/L",0,"NE",,"Result"
"6383",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.047","MG/L",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.92","PH",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.3","PPT",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","16","C",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.6","MG/L",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","3.7","MG/L",0,"NE",,"Result"
"6386",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.067","MG/L",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.95","PH",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","31.5","PPT",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.8","C",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.4","MG/L",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","3.1","MG/L",0,"NE",,"Result"
"6450",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.06","MG/L",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.54","PH",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.6","PPT",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.7","C",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7","MG/L",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0","MG/L",0,"NE",,"Result"
"6402",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0","MG/L",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.76","PH",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.9","PPT",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.6","C",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","6.8","MG/L",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","1.2","MG/L",0,"NE",,"Result"
"6387",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.015","MG/L",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.83","PH",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32","PPT",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.6","C",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7","MG/L",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0.7","MG/L",0,"NE",,"Result"
"6416",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.01","MG/L",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.76","PH",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.8","PPT",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.9","C",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","7","MG/L",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0","MG/L",0,"NE",,"Result"
"6404",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0","MG/L",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.54","PH",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.9","PPT",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.9","C",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"DO","None","6.9","MG/L",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0","MG/L",0,"NE",,"Result"
"6424",10/22/2008 0:00:00,,"0809-S251","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0","MG/L",0,"NE",,"Result"
"6485",7/21/2008 0:00:00,,"0807-S153","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None","1.5","MG/L",0,"NE",,"QA"
"6485",7/21/2008 0:00:00,,"0807-S153","IW",-99.00,-99.00,"NR",-1.00,"NH3U","None","0.036","MG/L",0,"NE",,"QA"
"6406",7/21/2008 0:00:00,,"0807-S153","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None","8.1","MG/L",0,"NE",,"QA"
"6406",7/21/2008 0:00:00,,"0807-S153","IW",-99.00,-99.00,"NR",-1.00,"NH3U","None","0.173","MG/L",0,"NE",,"QA"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.14","PH",0,"NE",,"CNEG"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.2","PPT",0,"NE",,"CNEG"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.1","C",0,"NE",,"CNEG"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.4","MG/L",0,"NE",,"CNEG"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.4","MG/L",0,"NE"," ","CNEG"
"0000",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.012","MG/L",0,"NE",,"CNEG"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.09","PH",0,"NE",,"QA"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.2","PPT",0,"NE",,"QA"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.2","C",0,"NE",,"QA"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.2","MG/L",0,"NE",,"QA"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","2","MG/L",0,"NE",,"QA"
"6485",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.053","MG/L",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.16","PH",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.3","PPT",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.3","C",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.2","MG/L",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","1.2","MG/L",0,"NE",,"QA"
"6406",7/22/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.037","MG/L",0,"NE",,"QA"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.05","PH",0,"NE",,"CNEG"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.2","PPT",0,"NE",,"CNEG"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.5","C",0,"NE",,"CNEG"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"DO","None","9.1","MG/L",0,"NE",,"CNEG"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","1.5","MG/L",0,"NE",,"CNEG"
"0000",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.036","MG/L",0,"NE",,"CNEG"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.2","PH",0,"NE",,"QA"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.8","PPT",0,"NE",,"QA"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.9","C",0,"NE",,"QA"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"DO","None","8.1","MG/L",0,"NE",,"QA"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","1.7","MG/L",0,"NE",,"QA"
"6485",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.058","MG/L",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.12","PH",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.4","PPT",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15","C",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"DO","None","8.4","MG/L",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.7","MG/L",0,"NE",,"QA"
"6406",8/1/2008 0:00:00,,"0807-S153","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.02","MG/L",0,"NE",,"QA"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.12","PH",0,"NE",,"CNEG"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"SAL","None","31.8","PPT",0,"NE",,"CNEG"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.8","C",0,"NE",,"CNEG"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.2","MG/L",0,"NE",,"CNEG"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0","MG/L",0,"NE"," ","CNEG"
"0000",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0","MG/L",0,"NE",,"CNEG"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.13","PH",0,"NE",,"Result"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"SAL","None","31.4","PPT",0,"NE",,"Result"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.8","C",0,"NE",,"Result"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.9","MG/L",0,"NE",,"Result"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0","MG/L",0,"NE",,"Result"
"6489",8/12/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0","MG/L",0,"NE",,"Result"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.16","PH",0,"NE",,"CNEG"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"SAL","None","31.3","PPT",0,"NE",,"CNEG"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.4","C",0,"NE",,"CNEG"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"DO","None","8.7","MG/L",0,"NE",,"CNEG"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0","MG/L",0,"NE"," ","CNEG"
"0000",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0","MG/L",0,"NE",,"CNEG"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.25","PH",0,"NE",,"Result"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32","PPT",0,"NE",,"Result"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.5","C",0,"NE",,"Result"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"DO","None","8.5","MG/L",0,"NE",,"Result"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0","MG/L",0,"NE",,"Result"
"6489",8/22/2008 0:00:00,,"0808-S161","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0","MG/L",0,"NE",,"Result"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"DO","None","8","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.9","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.024","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.001","MG/L",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"PH","None","8","PH",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.1","PH",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.6","C",1,"CSD",,"CNEG"
"0000",7/10/2008 0:00:00,0.00,"CSD003","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.7","C",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.9","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"DO","None","8","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.766","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.027","MG/L",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"PH","None","8","PH",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.2","PH",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.6","C",1,"CSD",,"CNEG"
"0000",7/25/2008 0:00:00,0.00,"CSD005","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.7","C",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.8","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.8","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.003","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"PH","None","7.9","PH",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"PH","None","8","PH",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.6","C",1,"CSD",,"CNEG"
"0000",8/2/2008 0:00:00,0.00,"CSD007","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.7","C",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.9","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.6","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.115","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.001","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.002","MG/L",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"PH","None","7.9","PH",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"SAL","None","35","PPT",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.5","C",1,"CSD",,"CNEG"
"0000",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.9","C",1,"CSD",,"CNEG"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.9","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.3","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.001","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.118","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.001","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.003","MG/L",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.2","PH",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.1","PH",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"SAL","None","35","PPT",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"SAL","None","35","PPT",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.5","C",1,"CSD",,"Result"
"6157",8/8/2008 0:00:00,0.00,"CSD008","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.1","C",1,"CSD",,"Result"
