"B08Component","SampleType","B08_StationID","NominalLongitude","Orig_Survey","StratumB08","StratumB08_Actual","Region","RHMP","RHMP_stratum","RHMP_name","SD_Intense","PanelStatus","Abandoned","EvalStatus","EvalCode","EvalCodeReason","Replaced_ID","Replacement_ID","counter","sumTS","sumTNS","sumNT","sumNN","DisjointPolygonArea","DisjPolyArea_Adj","DisjPolyArea_AdjB","areawt_Unadj","areawt_Unadj4FRAMEERROR","areawt_Adj","areawt_AdjB","AREAWT_Final","GIS_Area_sqkm","FinalEstStratumArea","AdditionalComments","SCCWRP_SiteID","Orig_StationID","FinalPanel","MSPanel","Filename","EvalCode2","EvalCode2Reason","SampleLatitude","SampleLongitude","SampleDepth","InDepthRange","Region_Code","SD_CoPer_Lagoon","SD_Lagoon_Name","BenthicStation","SedGrabAttempt","SuccessSedGrab","SedGrabFailCode","SedGrabFailReason","SuccessBenthic","SumDisjPoly","SumDisjPolyArea_Adj","LastChangeDate","ToxicityStation","SuccessTox","CounterB","BsumTS","BsumTNS","BsumNT","BsumNN","areawt_FINALB","sameweight","adjust","Comments","AnalysisLatitude","AnalysisLongitude","AnalysisDepth"
"Coastal Ecology","Toxicity","6546",-119.20,"B08","Port","Port","Port Hueneme","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",16.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0063",6546.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",34.15,-119.20,8.50,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",16.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,34.15,-119.20,8.40
"Coastal Ecology","Toxicity","6142",-117.18,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,1.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0033",6142.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:27,"Y","N",1.00,10.00,1.00,0.00,0.00,0.45,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6054",-117.12,"B98","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"MSBight98-025",2262.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.65,-117.12,11.76,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",1.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.65,-117.12,11.76
"Coastal Ecology","Toxicity","6068",-117.12,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0173",6068.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.65,-117.12,9.69,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",2.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.65,-117.12,9.69
"Coastal Ecology","Toxicity","6086",-117.13,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0109",6086.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.67,-117.13,8.01,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",3.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.67,-117.13,8.01
"Coastal Ecology","Toxicity","6110",-117.13,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0169",6110.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.68,-117.13,12.03,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",4.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.68,-117.13,12.03
"Coastal Ecology","Toxicity","6128",-117.23,"B98","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"MSBight98-033",2441.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.69,-117.23,14.44,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",5.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.69,-117.23,14.44
"Coastal Ecology","Toxicity","6129",-117.15,"B98","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"MSBight98-009",2252.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.69,-117.15,12.58,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",6.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.69,-117.15,12.58
"Coastal Ecology","Toxicity","6130",-117.23,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0069",6130.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.69,-117.23,12.89,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",7.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.69,-117.23,12.89
"Coastal Ecology","Toxicity","6155",-117.17,"B98","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"MSBight98-021",2263.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.17,10.85,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",8.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.71,-117.17,10.85
"Coastal Ecology","Toxicity","6156",-117.19,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0145",6156.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.71,-117.19,11.82,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",9.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.71,-117.19,11.82
"Coastal Ecology","Toxicity","6572",-117.12,"B08","Port","Port","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,10.00,1.00,0.00,0.00,5.04,5.04,5.04,0.50,0.45,0.45,0.45,0.45,29.33,29.33,,"Bight08_SiteID-0365",6572.00,"B08_SD_OverSample","Panel_1","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.66,-117.12,8.01,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",10.00,10.00,1.00,0.00,0.00,0.45,"Y","N",,32.66,-117.12,8.01
"Coastal Ecology","Toxicity","6042",-117.12,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-055",6042.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.64,-117.12,12.22,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",1.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.64,-117.12,12.22
"Coastal Ecology","Toxicity","6113",-117.13,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-094",6113.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.13,10.51,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",2.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.68,-117.13,10.51
"Coastal Ecology","Toxicity","6115",-117.13,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-030",6115.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.13,9.99,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",3.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.68,-117.13,9.99
"Coastal Ecology","Toxicity","6116",-117.13,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-078",6116.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.13,10.75,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",4.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.68,-117.13,10.75
"Coastal Ecology","Toxicity","6119",-117.13,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-046",6119.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.13,9.99,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",5.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.68,-117.13,9.99
"Coastal Ecology","Toxicity","6120",-117.13,"B08","Port","Port","San Diego Bay","Y","Fresh","San Diego Bay-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,6.00,0.00,0.00,0.00,0.18,0.18,0.18,0.03,0.03,0.03,0.03,0.03,29.33,29.33,,"ALL_RHMP_B08-058",6120.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.13,8.22,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",6.00,6.00,0.00,0.00,0.00,0.03,"Y","Y",,32.68,-117.13,8.22
"Coastal Ecology","Toxicity","6077",-117.11,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,1.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-015",6077.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",1.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6092",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,2.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-031",6092.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",2.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6100",-117.12,"B98","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,3.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight98-229",2255.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",3.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6102",-117.12,"B03","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,4.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight03-4340",4340.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",4.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6107",-117.13,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,5.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-042",6107.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",5.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6112",-117.13,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,6.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-014",6112.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:26,"Y","N",6.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6114",-117.13,"B98","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,7.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight98-053",2264.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","AD","Access Denied",,,-99.00,"NA","1","N","NA",,"Y","N","Z","No Access","N",29.33,29.33,1/13/2010 18:25:27,"Y","N",7.00,13.00,7.00,0.00,0.00,0.11,"Y","N","In Naval restricted area",,,-99.00
"Coastal Ecology","Toxicity","6072",-117.11,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-039",6072.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.65,-117.11,5.57,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",1.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.65,-117.11,5.57
"Coastal Ecology","Toxicity","6075",-117.12,"B03","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight03-4084",4084.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.65,-117.12,6.58,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",2.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.65,-117.12,6.58
"Coastal Ecology","Toxicity","6085",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-047",6085.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.67,-117.12,12.22,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",3.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.67,-117.12,12.22
"Coastal Ecology","Toxicity","6087",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-063",6087.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.67,-117.12,12.55,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",4.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.67,-117.12,12.55
"Coastal Ecology","Toxicity","6094",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-026",6094.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.67,-117.12,11.43,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:26,"Y","Y",5.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.67,-117.12,11.43
"Coastal Ecology","Toxicity","6125",-117.13,"B98","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight98-258",2253.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.68,-117.13,7.92,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",6.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.68,-117.13,7.92
"Coastal Ecology","Toxicity","6127",-117.13,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-106",6127.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.68,-117.14,12.55,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",7.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.68,-117.14,12.55
"Coastal Ecology","Toxicity","6133",-117.15,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"Bight08_SiteID-0233",6133.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.69,-117.15,12.52,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",8.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.69,-117.15,12.52
"Coastal Ecology","Toxicity","6140",-117.16,"B98","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"MSBight98-149",2251.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.70,-117.16,9.38,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",9.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.70,-117.16,9.38
"Coastal Ecology","Toxicity","6570",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"Bight08_SiteID-0429",6570.00,"B08_SD_OverSample","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.65,-117.12,11.55,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",10.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.65,-117.12,11.55
"Coastal Ecology","Toxicity","6659",-117.11,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",11.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-231",6659.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.64,-117.12,6.49,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",11.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.64,-117.12,6.49
"Coastal Ecology","Toxicity","6660",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",12.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-263",6660.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.65,-117.12,13.25,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",12.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.65,-117.12,13.25
"Coastal Ecology","Toxicity","6661",-117.12,"B08","Port","Port","San Diego Bay","Y","Port","San Diego Bay-Port","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",13.00,13.00,7.00,0.00,0.00,2.20,2.20,2.20,0.16,0.11,0.11,0.11,0.11,29.33,29.33,,"ALL_RHMP_B08-215",6661.00,"RHMP_OverSamp","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.65,-117.12,11.97,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",13.00,13.00,7.00,0.00,0.00,0.11,"Y","N",,32.65,-117.12,11.97
"Coastal Ecology","Toxicity","6154",-117.17,"B03","Port","Port","San Diego Bay","Y","Shallow","San Diego Bay-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,1.01,1.01,1.01,1.00,1.00,1.00,1.00,1.00,29.33,29.33,,"MSBight03-4108",4108.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.17,9.90,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",1.00,1.00,0.00,0.00,0.00,1.00,"Y","N",,32.71,-117.17,9.90
"Coastal Ecology","Toxicity","GS00",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grain Size Control",,,
