"Labcode","QABatch","StationID","Parameter","Matrix","Dilution","Concentration","Timepoint","Qualifier","Value"
"NV","91798","2443","SAL","EL",1.00,0.00,0.00,,34.00
"NV","91798","2443","NH3T","EL",1.00,0.00,0.00,,0.70
"NV","91898","2156","PH","EL",1.00,0.00,0.00,,8.50
"NV","91898","2156","NH3U","EL",1.00,0.00,0.00,,0.19
"NV","91898","2156","NH3T","EL",1.00,0.00,0.00,,1.99
"NV","91898","2156","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2156","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","91898","2167","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","91898","2167","TEMP","EL",1.00,0.00,0.00,,20.90
"NV","91898","2167","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2167","PH","EL",1.00,0.00,0.00,,8.18
"NV","91898","2167","NH3T","EL",1.00,0.00,0.00,,1.61
"NV","91898","2223","PH","EL",1.00,0.00,0.00,,8.16
"NV","91898","2223","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2223","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","91898","2223","NH3T","EL",1.00,0.00,0.00,,3.36
"NV","91898","2223","NH3U","EL",1.00,0.00,0.00,,0.16
"NV","91898","2228","NH3T","EL",1.00,0.00,0.00,,1.55
"NV","91898","2228","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","91898","2228","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","91898","2228","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2228","PH","EL",1.00,0.00,0.00,,8.16
"NV","91898","2438","NH3U","EL",1.00,0.00,0.00,,0.12
"NV","91898","2438","NH3T","EL",1.00,0.00,0.00,,1.87
"NV","91898","2438","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","91898","2438","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2438","PH","EL",1.00,0.00,0.00,,8.33
"NV","91898","2446","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","91898","2446","SAL","EL",1.00,0.00,0.00,,33.00
"NV","91898","2446","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","91898","2446","NH3T","EL",1.00,0.00,0.00,,1.33
"NV","91898","2446","PH","EL",1.00,0.00,0.00,,8.27
"NV","9198","2152","NH3T","EL",1.00,0.00,0.00,,3.66
"NV","9198","2152","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2152","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9198","2152","PH","EL",1.00,0.00,0.00,,7.83
"NV","9198","2152","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","9198","2153","NH3U","EL",1.00,0.00,0.00,,0.06
"NV","9198","2153","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2153","PH","EL",1.00,0.00,0.00,,7.99
"NV","9198","2153","NH3T","EL",1.00,0.00,0.00,,1.98
"NV","9198","2153","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9198","2186","NH3T","EL",1.00,0.00,0.00,,2.09
"NV","9198","2186","PH","EL",1.00,0.00,0.00,,7.98
"NV","9198","2186","NH3U","EL",1.00,0.00,0.00,,0.06
"NV","9198","2186","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2186","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9198","2233","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9198","2233","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2233","NH3T","EL",1.00,0.00,0.00,,1.61
"NV","9198","2233","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","9198","2233","PH","EL",1.00,0.00,0.00,,7.97
"NV","9198","2253","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2253","NH3U","EL",1.00,0.00,0.00,,0.19
"NV","9198","2253","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9198","2253","PH","EL",1.00,0.00,0.00,,7.92
"NV","9198","2253","NH3T","EL",1.00,0.00,0.00,,7.13
"NV","9198","2387","NH3U","EL",1.00,0.00,0.00,,9.0e-03
"NV","9198","2387","PH","EL",1.00,0.00,0.00,,7.91
"NV","9198","2387","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9198","2387","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9198","2387","NH3T","EL",1.00,0.00,0.00,,0.33
"NV","92298","2174","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","92298","2174","NH3U","EL",1.00,0.00,0.00,,0.44
"NV","92298","2174","NH3T","EL",1.00,0.00,0.00,,7.01
"NV","92298","2174","PH","EL",1.00,0.00,0.00,,8.29
"NV","92298","2174","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92298","2221","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","92298","2221","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92298","2221","NH3U","EL",1.00,0.00,0.00,,0.15
"NV","92298","2221","PH","EL",1.00,0.00,0.00,,8.39
"NV","92298","2221","NH3T","EL",1.00,0.00,0.00,,1.98
"NV","92298","2222","NH3T","EL",1.00,0.00,0.00,,9.42
"NV","92298","2222","NH3U","EL",1.00,0.00,0.00,,0.64
"NV","92298","2222","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","92298","2222","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92298","2222","PH","EL",1.00,0.00,0.00,,8.33
"NV","92298","2224","NH3T","EL",1.00,0.00,0.00,,3.94
"NV","92298","2224","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","92298","2224","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92298","2224","PH","EL",1.00,0.00,0.00,,8.31
"NV","92298","2224","NH3U","EL",1.00,0.00,0.00,,0.25
"NV","92298","2362","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","92298","2362","NH3T","EL",1.00,0.00,0.00,,0.57
"NV","92298","2362","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92298","2362","PH","EL",1.00,0.00,0.00,,8.32
"NV","92298","2362","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","92298","2444","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92298","2444","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","92298","2444","NH3T","EL",1.00,0.00,0.00,,0.54
"NV","92298","2444","PH","EL",1.00,0.00,0.00,,8.50
"NV","92298","2444","NH3U","EL",1.00,0.00,0.00,,0.05
"NV","92398","2164","PH","EL",1.00,0.00,0.00,,8.36
"NV","92398","2164","NH3U","EL",1.00,0.00,0.00,,0.20
"NV","92398","2164","NH3T","EL",1.00,0.00,0.00,,2.94
"NV","92398","2164","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","92398","2164","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2235","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2235","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","92398","2235","NH3T","EL",1.00,0.00,0.00,,2.50
"NV","92398","2235","NH3U","EL",1.00,0.00,0.00,,0.21
"NV","92398","2235","PH","EL",1.00,0.00,0.00,,8.45
"NV","92398","2240","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2240","NH3U","EL",1.00,0.00,0.00,,0.23
"NV","92398","2240","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","92398","2240","PH","EL",1.00,0.00,0.00,,8.34
"NV","92398","2240","NH3T","EL",1.00,0.00,0.00,,3.50
"NV","92398","2298","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","92398","2298","NH3T","EL",1.00,0.00,0.00,,1.10
"NV","92398","2298","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","92398","2298","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2298","PH","EL",1.00,0.00,0.00,,8.39
"NV","92398","2365","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","92398","2365","NH3T","EL",1.00,0.00,0.00,,0.26
"NV","92398","2365","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","92398","2365","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2365","PH","EL",1.00,0.00,0.00,,8.30
"NV","92398","2373","NH3T","EL",1.00,0.00,0.00,,0.57
"NV","92398","2373","TEMP","EL",1.00,0.00,0.00,,20.40
"NV","92398","2373","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","92398","2373","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2373","PH","EL",1.00,0.00,0.00,,8.23
"NV","92398","2448","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","92398","2448","PH","EL",1.00,0.00,0.00,,8.28
"NV","92398","2448","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92398","2448","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","92398","2448","NH3T","EL",1.00,0.00,0.00,,1.43
"NV","92498","2129","NH3U","EL",1.00,0.00,0.00,,0.41
"NV","92498","2129","NH3T","EL",1.00,0.00,0.00,,7.92
"NV","92498","2129","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","92498","2129","SAL","EL",1.00,0.00,0.00,,34.00
"NV","92498","2129","PH","EL",1.00,0.00,0.00,,8.20
"NV","92498","2130","NH3T","EL",1.00,0.00,0.00,,6.34
"NV","92498","2130","NH3U","EL",1.00,0.00,0.00,,0.25
"NV","92498","2130","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2130","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","92498","2130","PH","EL",1.00,0.00,0.00,,8.07
"NV","92498","2131","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2131","PH","EL",1.00,0.00,0.00,,8.22
"NV","92498","2131","NH3T","EL",1.00,0.00,0.00,,5.54
"NV","92498","2131","NH3U","EL",1.00,0.00,0.00,,0.30
"NV","92498","2131","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","92498","2222","NH3T","EL",1.00,0.00,0.00,,12.50
"NV","92498","2222","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2222","NH3U","EL",1.00,0.00,0.00,,0.59
"NV","92498","2222","PH","EL",1.00,0.00,0.00,,8.15
"NV","92498","2222","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","92498","2223","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2223","NH3T","EL",1.00,0.00,0.00,,4.20
"NV","92498","2223","PH","EL",1.00,0.00,0.00,,8.17
"NV","92498","2223","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","92498","2223","NH3U","EL",1.00,0.00,0.00,,0.20
"NV","92498","2231","NH3U","EL",1.00,0.00,0.00,,0.29
"NV","92498","2231","PH","EL",1.00,0.00,0.00,,8.28
"NV","92498","2231","NH3T","EL",1.00,0.00,0.00,,4.62
"NV","92498","2231","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","92498","2231","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2260","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","92498","2260","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92498","2260","PH","EL",1.00,0.00,0.00,,8.40
"NV","92498","2260","NH3T","EL",1.00,0.00,0.00,,46.40
"NV","92498","2260","NH3U","EL",1.00,0.00,0.00,,3.76
"NV","9298","2131","PH","EL",1.00,0.00,0.00,,7.32
"NV","9298","2131","NH3T","EL",1.00,0.00,0.00,,5.67
"NV","9298","2131","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","9298","2131","TEMP","EL",1.00,0.00,0.00,,20.40
"NV","9298","2131","SAL","EL",1.00,0.00,0.00,,32.00
"NV","9298","2155","PH","EL",1.00,0.00,0.00,,7.78
"NV","9298","2155","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","9298","2155","NH3T","EL",1.00,0.00,0.00,,2.06
"NV","9298","2155","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2155","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","9298","2182","NH3T","EL",1.00,0.00,0.00,,0.68
"NV","9298","2182","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9298","2182","PH","EL",1.00,0.00,0.00,,7.97
"NV","9298","2182","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","9298","2182","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","9298","2185","PH","EL",1.00,0.00,0.00,,7.90
"NV","9298","2185","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","9298","2185","NH3T","EL",1.00,0.00,0.00,,2.51
"NV","9298","2185","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2185","NH3U","EL",1.00,0.00,0.00,,0.06
"NV","9298","2201","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2201","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","9298","2201","NH3T","EL",1.00,0.00,0.00,,1.66
"NV","9298","2201","NH3U","EL",1.00,0.00,0.00,,0.05
"NV","9298","2201","PH","EL",1.00,0.00,0.00,,7.98
"NV","9298","2202","NH3T","EL",1.00,0.00,0.00,,1.88
"NV","9298","2202","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","9298","2202","TEMP","EL",1.00,0.00,0.00,,20.30
"NV","9298","2202","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9298","2202","PH","EL",1.00,0.00,0.00,,7.88
"NV","9298","2205","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","9298","2205","NH3T","EL",1.00,0.00,0.00,,2.48
"NV","9298","2205","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","9298","2205","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2205","PH","EL",1.00,0.00,0.00,,7.97
"NV","9298","2226","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9298","2226","NH3T","EL",1.00,0.00,0.00,,1.59
"NV","9298","2226","NH3U","EL",1.00,0.00,0.00,,0.06
"NV","9298","2226","PH","EL",1.00,0.00,0.00,,8.07
"NV","9298","2226","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","9298","2365","NH3U","EL",1.00,0.00,0.00,,9.0e-03
"NV","9298","2365","NH3T","EL",1.00,0.00,0.00,,0.34
"NV","9298","2365","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","9298","2365","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9298","2365","PH","EL",1.00,0.00,0.00,,7.93
"NV","9298","2421","PH","EL",1.00,0.00,0.00,,8.04
"NV","9298","2421","NH3U","EL",1.00,0.00,0.00,,0.38
"NV","9298","2421","NH3T","EL",1.00,0.00,0.00,,10.70
"NV","9298","2421","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","9298","2421","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2428","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9298","2428","PH","EL",1.00,0.00,0.00,,7.90
"NV","9298","2428","SAL","EL",1.00,0.00,0.00,,32.00
"NV","9298","2428","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","9298","2428","NH3T","EL",1.00,0.00,0.00,,1.73
"NV","9298","2435","NH3U","EL",1.00,0.00,0.00,,0.69
"NV","9298","2435","NH3T","EL",1.00,0.00,0.00,,18.60
"NV","9298","2435","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","9298","2435","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9298","2435","PH","EL",1.00,0.00,0.00,,8.06
"NV","92998","2158","NH3T","EL",1.00,0.00,0.00,,5.80
"NV","92998","2158","PH","EL",1.00,0.00,0.00,,8.13
"NV","92998","2158","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","92998","2158","NH3U","EL",1.00,0.00,0.00,,0.26
"NV","92998","2158","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92998","2199","NH3U","EL",1.00,0.00,0.00,,0.39
"NV","92998","2199","PH","EL",1.00,0.00,0.00,,8.18
"NV","92998","2199","NH3T","EL",1.00,0.00,0.00,,7.63
"NV","92998","2199","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","92998","2199","SAL","EL",1.00,0.00,0.00,,32.00
"NV","92998","2245","PH","EL",1.00,0.00,0.00,,8.25
"NV","92998","2245","NH3U","EL",1.00,0.00,0.00,,0.48
"NV","92998","2245","NH3T","EL",1.00,0.00,0.00,,8.25
"NV","92998","2245","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","92998","2245","SAL","EL",1.00,0.00,0.00,,32.00
"NV","92998","2257","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92998","2257","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","92998","2257","NH3T","EL",1.00,0.00,0.00,,5.62
"NV","92998","2257","PH","EL",1.00,0.00,0.00,,8.29
"NV","92998","2257","NH3U","EL",1.00,0.00,0.00,,0.36
"NV","92998","2421","NH3T","EL",1.00,0.00,0.00,,9.24
"NV","92998","2421","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","92998","2421","SAL","EL",1.00,0.00,0.00,,33.00
"NV","92998","2421","NH3U","EL",1.00,0.00,0.00,,0.51
"NV","92998","2421","PH","EL",1.00,0.00,0.00,,8.22
"NV","93098","2152","TEMP","EL",1.00,0.00,0.00,,20.90
"NV","93098","2152","SAL","EL",1.00,0.00,0.00,,33.00
"NV","93098","2152","PH","EL",1.00,0.00,0.00,,8.05
"NV","93098","2152","NH3U","EL",1.00,0.00,0.00,,0.14
"NV","93098","2152","NH3T","EL",1.00,0.00,0.00,,3.95
"NV","93098","2247","NH3T","EL",1.00,0.00,0.00,,18.50
"NV","93098","2247","NH3U","EL",1.00,0.00,0.00,,1.11
"NV","93098","2247","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","93098","2247","PH","EL",1.00,0.00,0.00,,8.26
"NV","93098","2247","SAL","EL",1.00,0.00,0.00,,33.00
"NV","93098","2423","SAL","EL",1.00,0.00,0.00,,33.00
"NV","93098","2423","NH3U","EL",1.00,0.00,0.00,,0.39
"NV","93098","2423","NH3T","EL",1.00,0.00,0.00,,6.05
"NV","93098","2423","PH","EL",1.00,0.00,0.00,,8.29
"NV","93098","2423","TEMP","EL",1.00,0.00,0.00,,21.30
"NV","9398","2128","PH","EL",1.00,0.00,0.00,,7.82
"NV","9398","2128","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","9398","2128","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9398","2128","TEMP","EL",1.00,0.00,0.00,,20.10
"NV","9398","2128","NH3T","EL",1.00,0.00,0.00,,1.85
"NV","9398","2256","NH3T","EL",1.00,0.00,0.00,,0.91
"NV","9398","2256","TEMP","EL",1.00,0.00,0.00,,20.40
"NV","9398","2256","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9398","2256","PH","EL",1.00,0.00,0.00,,7.84
"NV","9398","2256","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","9398","2357","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","9398","2357","PH","EL",1.00,0.00,0.00,,7.98
"NV","9398","2357","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9398","2357","TEMP","EL",1.00,0.00,0.00,,20.40
"NV","9398","2357","NH3T","EL",1.00,0.00,0.00,,0.72
"NV","9398","2360","PH","EL",1.00,0.00,0.00,,8.17
"NV","9398","2360","SAL","EL",1.00,0.00,0.00,,34.00
"NV","9398","2360","TEMP","EL",1.00,0.00,0.00,,20.40
"NV","9398","2360","NH3T","EL",1.00,0.00,0.00,,0.62
"NV","9398","2360","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","9398","2363","TEMP","EL",1.00,0.00,0.00,,20.10
"NV","9398","2363","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9398","2363","NH3T","EL",1.00,0.00,0.00,,0.26
"NV","9398","2363","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","9398","2363","PH","EL",1.00,0.00,0.00,,8.22
"NV","9398","2419","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","9398","2419","NH3T","EL",1.00,0.00,0.00,,0.83
"NV","9398","2419","TEMP","EL",1.00,0.00,0.00,,20.20
"NV","9398","2419","SAL","EL",1.00,0.00,0.00,,33.00
"NV","9398","2419","PH","EL",1.00,0.00,0.00,,8.21
"HY","9807RT2B.E","2190","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2190","SAL","OL",0.00,0.00,9.00,,22.00
"HY","9807RT2B.E","2190","PH","OL",0.00,0.00,9.00,,8.05
"HY","9807RT2B.E","2190","DO","OL",0.00,0.00,0.00,,8.50
"HY","9807RT2B.E","2190","NH3T","OL",0.00,0.00,9.00,,0.64
"HY","9807RT2B.E","2190","SAL","OL",0.00,0.00,0.00,,21.00
"HY","9807RT2B.E","2190","PH","OL",0.00,0.00,0.00,,7.72
"HY","9807RT2B.E","2190","NH3U","IW",0.00,0.00,0.00,,0.01
"HY","9807RT2B.E","2190","NH3T","IW",0.00,0.00,0.00,,1.43
"HY","9807RT2B.E","2190","SAL","IW",0.00,0.00,0.00,,23.00
"HY","9807RT2B.E","2190","PH","IW",0.00,0.00,0.00,,7.66
"HY","9807RT2B.E","2190","DO","IW",0.00,0.00,0.00,,6.50
"HY","9807RT2B.E","2190","NH3U","OL",0.00,0.00,0.00,,5.0e-03
"HY","9807RT2B.E","2190","NH3T","OL",0.00,0.00,0.00,,0.36
"HY","9807RT2B.E","2190","NH3U","OL",0.00,0.00,9.00,,0.01
"HY","9807RT2B.E","2192","NH3U","OL",0.00,0.00,9.00,,6.0e-03
"HY","9807RT2B.E","2192","PH","IW",0.00,0.00,0.00,,7.60
"HY","9807RT2B.E","2192","DO","IW",0.00,0.00,0.00,,6.50
"HY","9807RT2B.E","2192","NH3U","OL",0.00,0.00,0.00,,5.0e-03
"HY","9807RT2B.E","2192","SAL","OL",0.00,0.00,0.00,,25.00
"HY","9807RT2B.E","2192","PH","OL",0.00,0.00,9.00,,8.09
"HY","9807RT2B.E","2192","NH3T","OL",0.00,0.00,0.00,,0.38
"HY","9807RT2B.E","2192","SAL","IW",0.00,0.00,0.00,,27.00
"HY","9807RT2B.E","2192","NH3T","IW",0.00,0.00,0.00,,1.90
"HY","9807RT2B.E","2192","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2192","SAL","OL",0.00,0.00,9.00,,26.00
"HY","9807RT2B.E","2192","NH3T","OL",0.00,0.00,9.00,,0.21
"HY","9807RT2B.E","2192","PH","OL",0.00,0.00,0.00,,7.76
"HY","9807RT2B.E","2192","NH3U","IW",0.00,0.00,0.00,,0.01
"HY","9807RT2B.E","2192","DO","OL",0.00,0.00,0.00,,8.50
"HY","9807RT2B.E","2195","DO","OL",0.00,0.00,0.00,,8.30
"HY","9807RT2B.E","2195","SAL","OL",0.00,0.00,0.00,,25.00
"HY","9807RT2B.E","2195","NH3T","OL",0.00,0.00,0.00,,0.64
"HY","9807RT2B.E","2195","NH3U","OL",0.00,0.00,0.00,,8.0e-03
"HY","9807RT2B.E","2195","DO","IW",0.00,0.00,0.00,,6.20
"HY","9807RT2B.E","2195","PH","IW",0.00,0.00,0.00,,7.74
"HY","9807RT2B.E","2195","NH3U","OL",0.00,0.00,9.00,,0.02
"HY","9807RT2B.E","2195","NH3T","IW",0.00,0.00,0.00,,2.56
"HY","9807RT2B.E","2195","NH3U","IW",0.00,0.00,0.00,,0.03
"HY","9807RT2B.E","2195","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2195","PH","OL",0.00,0.00,9.00,,8.14
"HY","9807RT2B.E","2195","PH","OL",0.00,0.00,0.00,,7.75
"HY","9807RT2B.E","2195","NH3T","OL",0.00,0.00,9.00,,0.81
"HY","9807RT2B.E","2195","SAL","IW",0.00,0.00,0.00,,27.00
"HY","9807RT2B.E","2195","SAL","OL",0.00,0.00,9.00,,26.00
"HY","9807RT2B.E","2197","SAL","IW",0.00,0.00,0.00,,27.00
"HY","9807RT2B.E","2197","PH","OL",0.00,0.00,0.00,,7.76
"HY","9807RT2B.E","2197","SAL","OL",0.00,0.00,0.00,,25.00
"HY","9807RT2B.E","2197","NH3T","OL",0.00,0.00,0.00,,0.62
"HY","9807RT2B.E","2197","NH3U","OL",0.00,0.00,0.00,,8.0e-03
"HY","9807RT2B.E","2197","PH","IW",0.00,0.00,0.00,,7.51
"HY","9807RT2B.E","2197","NH3T","OL",0.00,0.00,9.00,,2.81
"HY","9807RT2B.E","2197","DO","IW",0.00,0.00,0.00,,5.30
"HY","9807RT2B.E","2197","NH3U","OL",0.00,0.00,9.00,,0.09
"HY","9807RT2B.E","2197","DO","OL",0.00,0.00,0.00,,8.30
"HY","9807RT2B.E","2197","SAL","OL",0.00,0.00,9.00,,27.00
"HY","9807RT2B.E","2197","PH","OL",0.00,0.00,9.00,,8.16
"HY","9807RT2B.E","2197","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2197","NH3U","IW",0.00,0.00,0.00,,0.02
"HY","9807RT2B.E","2197","NH3T","IW",0.00,0.00,0.00,,2.55
"HY","9807RT2B.E","2305","PH","IW",0.00,0.00,0.00,,7.67
"HY","9807RT2B.E","2305","PH","OL",0.00,0.00,0.00,,7.77
"HY","9807RT2B.E","2305","SAL","OL",0.00,0.00,0.00,,25.00
"HY","9807RT2B.E","2305","NH3T","OL",0.00,0.00,0.00,,0.46
"HY","9807RT2B.E","2305","NH3U","OL",0.00,0.00,0.00,,6.0e-03
"HY","9807RT2B.E","2305","DO","IW",0.00,0.00,0.00,,6.80
"HY","9807RT2B.E","2305","DO","OL",0.00,0.00,0.00,,8.30
"HY","9807RT2B.E","2305","SAL","IW",0.00,0.00,0.00,,26.00
"HY","9807RT2B.E","2305","NH3T","IW",0.00,0.00,0.00,,1.75
"HY","9807RT2B.E","2305","NH3U","IW",0.00,0.00,0.00,,0.02
"HY","9807RT2B.E","2305","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2305","PH","OL",0.00,0.00,9.00,,8.13
"HY","9807RT2B.E","2305","SAL","OL",0.00,0.00,9.00,,26.00
"HY","9807RT2B.E","2305","NH3U","OL",0.00,0.00,9.00,,0.04
"HY","9807RT2B.E","2305","NH3T","OL",0.00,0.00,9.00,,1.45
"HY","9807RT2B.E","2306","NH3U","IW",0.00,0.00,0.00,"NA",-99.00
"HY","9807RT2B.E","2306","NH3U","OL",0.00,0.00,9.00,,2.0e-03
"HY","9807RT2B.E","2306","NH3T","OL",0.00,0.00,9.00,,0.06
"HY","9807RT2B.E","2306","SAL","OL",0.00,0.00,9.00,,23.00
"HY","9807RT2B.E","2306","PH","OL",0.00,0.00,9.00,,8.10
"HY","9807RT2B.E","2306","DO","OL",0.00,0.00,9.00,,8.80
"HY","9807RT2B.E","2306","NH3U","OL",0.00,0.00,0.00,,1.0e-03
"HY","9807RT2B.E","2306","SAL","IW",0.00,0.00,0.00,"NA",-99.00
"HY","9807RT2B.E","2306","DO","IW",0.00,0.00,0.00,"NA",-99.00
"HY","9807RT2B.E","2306","NH3T","OL",0.00,0.00,0.00,,0.08
"HY","9807RT2B.E","2306","SAL","OL",0.00,0.00,0.00,,21.00
"HY","9807RT2B.E","2306","PH","OL",0.00,0.00,0.00,,7.72
"HY","9807RT2B.E","2306","DO","OL",0.00,0.00,0.00,,8.40
"HY","9807RT2B.E","2306","PH","IW",0.00,0.00,0.00,"NA",-99.00
"HY","9807RT2B.E","2306","NH3T","IW",0.00,0.00,0.00,"NA",-99.00
"HY","9807RT2B.E","2307","NH3T","OL",0.00,0.00,0.00,,0.18
"HY","9807RT2B.E","2307","DO","OL",0.00,0.00,0.00,,8.40
"HY","9807RT2B.E","2307","SAL","OL",0.00,0.00,0.00,,22.00
"HY","9807RT2B.E","2307","NH3U","OL",0.00,0.00,0.00,,3.0e-03
"HY","9807RT2B.E","2307","DO","IW",0.00,0.00,0.00,,7.60
"HY","9807RT2B.E","2307","PH","IW",0.00,0.00,0.00,,7.62
