"StationID","Stratum","Location","Latitude","Longitude","BAYHARBORS","MARINAS","BATH6","BATH30","Bath120to200","Bath200to500","Bath500to1000","ESTUARY","ESTUARYLA","USGS","SPME","ChannelIslands","LPOTW","SPOTW","SMB_NEC","GrabAreaWeight","ToxAreaWeight","FishAssemblageAreaWeight","FishBioaccumAreaWeight","SPMEAreaWeight"
"B03W142","Special-Water Quality",,34.20,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W143","Special-Water Quality",,34.20,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W144","Special-Water Quality",,34.20,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W145","Special-Water Quality",,34.20,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W146","Special-Water Quality",,34.18,-119.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W147","Special-Water Quality",,34.18,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W148","Special-Water Quality",,34.18,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W149","Special-Water Quality",,34.18,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W150","Special-Water Quality",,34.18,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W151","Special-Water Quality",,34.18,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W152","Special-Water Quality",,34.18,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W153","Special-Water Quality",,34.18,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W154","Special-Water Quality",,32.72,-117.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W155","Special-Water Quality",,32.73,-117.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W156","Special-Water Quality",,32.73,-117.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W157","Special-Water Quality",,32.74,-117.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W158","Special-Water Quality",,32.74,-117.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W159","Special-Water Quality",,32.75,-117.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W160","Special-Water Quality",,32.75,-117.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W161","Special-Water Quality",,32.76,-117.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W162","Special-Water Quality",,32.76,-117.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W163","Special-Water Quality",,32.76,-117.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W164","Special-Water Quality",,32.77,-117.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W165","Special-Water Quality",,32.78,-117.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W166","Special-Water Quality",,34.16,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W167","Special-Water Quality",,34.16,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W168","Special-Water Quality",,34.16,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W169","Special-Water Quality",,34.16,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W170","Special-Water Quality",,32.63,-117.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W171","Special-Water Quality",,32.66,-117.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W172","Special-Water Quality",,32.59,-117.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W301","Special-Water Quality","Ventura River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W302","Special-Water Quality","Santa Clara River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W303","Special-Water Quality","Ballona Creek",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W304","Special-Water Quality","Los Angeles River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W305","Special-Water Quality","San Gabriel River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W306","Special-Water Quality","Santa Ana River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W307","Special-Water Quality","San Diego River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W308","Special-Water Quality","Tijuana River",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-01","Special-BRI","Marina del Rey",33.98,-118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-02","Special-BRI","Marina del Rey",33.97,-118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-03","Special-BRI","Los Angeles Harbor",33.73,-118.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-04","Special-BRI","Dominguez Channel",33.77,-118.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-05","Special-BRI","Dominguez Channel",33.77,-118.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-06","Special-BRI","Long Beach Harbor",33.75,-118.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-07","Special-BRI","Newport Bay",33.62,-117.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-08","Special-BRI","Newport Bay",33.61,-117.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-09","Special-BRI","Newport Bay",33.61,-117.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-10","Special-BRI","Newport Bay",33.61,-117.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-11","Special-BRI","Upper Newport Bay",33.64,-117.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-12","Special-BRI","Dana Point",33.46,-117.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-13","Special-BRI","Dana Point",33.45,-117.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-14","Special-BRI","Dana Point",33.46,-117.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-15","Special-BRI","San Diego Bay",32.72,-117.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-16","Special-BRI","San Diego Bay",32.70,-117.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-17","Special-BRI","San Diego Bay",32.69,-117.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-18","Special-BRI","San Diego Bay",32.69,-117.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-19","Special-BRI","San Diego Bay",32.67,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"BRI-20","Special-BRI","San Diego Bay",32.67,-117.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"CS","Special-Chemistry",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"MB3","Special-Chemistry",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"OC","Special-Chemistry",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"RC14","Special-Chemistry",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"SPLT1","Special-QAQC",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"SPLT2","Special-QAQC",,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
