"StationID","SampleDate","ArrivalTime","ArrivalTimeUnits","SamplingOrganization","SampleType","Vessel","NavType","Salinity","WeatherCode","WindSpeed","WindSpeedUnits","WindDirection","SwellHeight","SwellHeightUnits","SwellPeriod","SwellDirection","SeaState","StationFailCode","Abandoned","Comments"
"4508",8/1/2003 0:00:00,"1005","PST","MBC","Grab","Portunus","DGPS",,"Clear",2,"KTS","S",0,"M",0,"XX","Calm","S",1,"Station on land.  Rocks and terrestrial debris prevented the jaw from closing."
"4510",9/29/2003 0:00:00,"1405","PDT","MEC","Trawl","JB","DGPS",,"Overcast",2,"KTS","SW",2,"FT",8,"W","Calm","None",1,"
bottom was full of metal debris which ripped up the net."
"4512",10/7/2003 0:00:00,"1353","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Overcast",4,"KTS","SW",2,"FT",4,"SW","Calm","S",1,"Too rocky to trawl"
"4517",8/21/2003 0:00:00,"0930","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",0,"KTS","XX",2,"FT",8,"NW","Calm","S",1,"rocky bottom"
"4517",8/21/2003 0:00:00,"0930","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",0,"KTS","XX",2,"FT",8,"NW","Calm","S",1,"Pre-trawl survey revealed rocky bottom"
"4520",7/29/2003 0:00:00,"1435","PST","MBC","Grab","Portunus","DGPS",30.00,"Clear",7,"KTS","SW",0,"M",0,"XX","Calm","None",0,
"4522",8/4/2003 0:00:00,"0916","PDT","CSD","Grab","Monitor III","DGPS",,"Fog",4,"KTS","NW",2,"FT",8,"SW","Choppy","None",0,
"4524",10/2/2003 0:00:00,"0735","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Overcast",0,"KTS","XX",2,"FT",8,"SW","Calm","None",0,
"4528",8/8/2003 0:00:00,"1625","PST","MBC","Grab","Portunus","DGPS",,"Clear",3,"KTS","W",0,"M",0,"XX","Calm","S",1,"No penetration occurred at all sites.  Station on land."
"4529",8/22/2003 0:00:00,"1616","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",19,"KTS","W",4,"FT",8,"W","Choppy","None",0,
"4529",8/22/2003 0:00:00,"1616","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",19,"KTS","W",4,"FT",8,"W","Choppy","None",0,
"4532",7/30/2003 0:00:00,"0930","PST","MBC","Grab","Portunus","DGPS",,"Overcast",0,"KTS","XX",0,"M",0,"XX","Calm","Q",1,"Station >140 meters out of water"
"4545",8/22/2003 0:00:00,"1116","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",2,"KTS","W",1,"FT",6,"NW","Calm","None",0,
"4545",8/22/2003 0:00:00,"1116","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",2,"KTS","W",2,"FT",6,"NW","Choppy","None",0,
"4547",8/14/2003 0:00:00,"0845","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",12,"KTS","W",2,"FT",12,"W","Choppy","S",1,"Canyon, rocky"
"4547",8/14/2003 0:00:00,"0845","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",12,"KTS","W",2,"FT",12,"W","Choppy","S",1,"Canyon, rocky"
"4549",8/20/2003 0:00:00,"0740","PDT","CINMS","Grab","Shearwater","DGPS",,"Fog",5,"KTS","NW",2,"FT",10,"NW","Calm","S",1,"rocky bottom"
"4549",8/20/2003 0:00:00,"0740","PDT","CINMS","Trawl","Shearwater","DGPS",,"Fog",5,"KTS","NW",2,"FT",10,"NW","Calm","S",1,"Pre-trawl survey revealed rocky bottom"
"4559",10/7/2003 0:00:00,"0850","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Overcast",0,"KTS","XX",2,"FT",10,"W","Calm","None",0,
"4561",8/18/2003 0:00:00,"2023","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",18,"KTS","W",3,"FT",5,"W","Choppy","G",0,"Net caught on door possibly due to current"
"4561",8/19/2003 0:00:00,"0800","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",10,"KTS","W",4,"FT",8,"W","Choppy","None",0,
"4561",8/19/2003 0:00:00,"0809","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",10,"KTS","W",4,"FT",8,"W","Choppy","None",0,
"4563",10/2/2003 0:00:00,"1102","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Overcast",5,"KTS","NW",2,"FT",8,"SW","Calm","None",0,
"4564",7/29/2003 0:00:00,"1411","PST","MBC","Grab","None","DGPS",2.00,"Clear",0,"KTS","XX",0,"M",0,"XX","Calm","Other",1,"Salinity < 19 PSU.  Equipment type used - YSI"
"4569",8/22/2003 0:00:00,"1504","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","V",1,"Canyon"
"4569",8/22/2003 0:00:00,"1504","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","V",1,">10% depth from target - canyon - difficult to maintain depth on contour"
"4574",8/19/2003 0:00:00,"1636","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",5,"KTS","W",6,"FT",4,"W","Choppy","None",0,
"4574",8/19/2003 0:00:00,"1636","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",5,"KTS","W",6,"FT",4,"W","Choppy","None",0,
"4575",10/3/2003 0:00:00,"1024","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Overcast",7,"KTS","SW",2,"FT",8,"SW","Calm","S",1,"Snagged and tore net 1ft diameter rocks in net"
"4581",8/20/2003 0:00:00,"0910","PDT","CINMS","Grab","Shearwater","DGPS",,"Fog",5,"KTS","NW",4,"FT",10,"NW","Calm","None",0,
"4581",8/20/2003 0:00:00,"0910","PDT","CINMS","Trawl","Shearwater","DGPS",,"Fog",5,"KTS","NW",4,"FT",10,"NW","Calm","None",0,
"4600",9/16/2003 0:00:00,"1627","PDT","KL","Grab","17FT WHALER","DGPS",31.70,"Clear",2,"KTS","S",0,"FT",0,"XX","Calm","None",0,"initial site over rip-rap, moved out into channel for first attempts"
"4613",8/22/2003 0:00:00,"0657","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",2,"KTS","W",1,"FT",6,"NW","Calm","None",0,
"4613",8/22/2003 0:00:00,"0657","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",2,"KTS","W",1,"FT",6,"NW","Calm","None",0,
"4625",8/22/2003 0:00:00,"1430","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","S",1,"rocky bottom"
"4625",8/22/2003 0:00:00,"1430","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","S",1,"Pre-trawl survey revealed rocky bottom"
"4633",8/23/2003 0:00:00,"0700","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",8,"KTS","W",3,"FT",6,"W","Choppy","None",0,
"4633",8/23/2003 0:00:00,"0700","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",8,"KTS","W",3,"FT",6,"W","Choppy","None",0,
"4636",8/4/2003 0:00:00,"0917","PST","MBC","Grab","Portunus","DGPS",33.00,"Clear",4,"KTS","SE",0,"M",0,"XX","Calm","None",0,"Station on land."
"4645",8/27/2003 0:00:00,"0852","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",12,"KTS","NW",5,"FT",10,"NW","Choppy","N",1,"Too close to Richardson Rock to sample safely"
"4645",8/27/2003 0:00:00,"0852","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",12,"KTS","NW",5,"FT",10,"NW","Choppy","N",1,"Navigational hazard-too close to Richardson Rock."
"4657",8/27/2003 0:00:00,"1602","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",19,"KTS","NW",4,"FT",6,"NW","Choppy","None",0,
"4657",8/27/2003 0:00:00,"1800","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",19,"KTS","NW",4,"FT",6,"NW","Rough","Other",0,"premature closure on descent-poor seas, return another day; rough seas for grabbing"
"4657",8/28/2003 0:00:00,"0630","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",18,"KTS","W",6,"FT",8,"W","Choppy","None",0,
"4673",8/27/2003 0:00:00,"1445","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",17,"KTS","W",4,"FT",6,"W","Rough","S",1,"Rocky Bottom"
"4673",8/27/2003 0:00:00,"1445","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",17,"KTS","W",4,"FT",6,"W","Rough","S",1,"Pre-trawl survey revealed rocky bottom"
"4677",8/27/2003 0:00:00,"0845","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",11,"KTS","NW",5,"FT",10,"NW","Choppy","S",1,"Rocky Bottom"
"4677",8/27/2003 0:00:00,"0845","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",11,"KTS","NW",5,"FT",10,"NW","Choppy","S",1,"Pre-trawl survey revealed rocky bottom"
"4683",10/2/2003 0:00:00,"1319","PDT","MEC","Grab","MEC Avon","DGPS",3.60,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Sampled despite low salinity per instructions from Ken Schiff; samples mislabeled with site id 2684"
"4695",7/29/2003 0:00:00,"0943","PDT","MEC","Grab","MEC Avon","DGPS",32.50,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"4697",8/27/2003 0:00:00,"1125","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",17,"KTS","W",4,"FT",6,"W","Choppy","None",0,
"4697",8/27/2003 0:00:00,"1200","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",15,"KTS","W",4,"FT",6,"W","Choppy","None",0,
"4709",8/27/2003 0:00:00,"1025","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","NW",5,"FT",10,"NW","Choppy","N",1,"Canyon"
"4709",8/27/2003 0:00:00,"1025","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","NW",5,"FT",10,"NW","Choppy","N",1,"Can't maintain 10% depth from target-Canyon"
"4728",9/16/2003 0:00:00,"1155","PDT","KL","Grab","17FT WHALER","DGPS",31.70,"Partly Cloudy",7,"KTS","S",0,"FT",0,"XX","Calm","S",1,"9 attempts across channel in vicinity, none successful due to poor closure."
"4741",8/27/2003 0:00:00,"0832","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",12,"KTS","NW",5,"FT",10,"NW","Choppy","S",1,"Rocky Bottom"
"4741",8/27/2003 0:00:00,"0832","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",12,"KTS","NW",5,"FT",10,"NW","Choppy","S",1,"Rocky Bottom"
"4778",8/4/2003 0:00:00,"1006","PDT","CSD","Grab","Monitor III","DGPS",,"Fog",2,"KTS","NW",2,"FT",8,"SW","Choppy","None",0,"Station located on slope. Depth changes significantly over short distance."
"4788",9/16/2003 0:00:00,"1300","PDT","KL","Grab","17FT WHALER","DGPS",31.50,"Clear",5,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Station location over rocky area; moved location and began logging attempts"
"4810",8/1/2003 0:00:00,"1221","PDT","CSD","Grab","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","NW",1,"FT",7,"W","Calm","None",0,
"4852",9/17/2003 0:00:00,"1405","PDT","KL","Grab","17FT WHALER","DGPS",31.20,"Clear",7,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Initial station appears to be outside of channel"
"4856",9/17/2003 0:00:00,"0850","PDT","KL","Grab","17FT WHALER","DGPS",32.09,"Overcast",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Initial station over rip-rap"
"4913",8/28/2003 0:00:00,"0910","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",6,"KTS","W",3,"FT",6,"W","Calm","None",0,
"4913",8/28/2003 0:00:00,"1130","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",4,"KTS","S",3,"FT",6,"SW","Calm","None",0,
"4939",8/20/2003 0:00:00,"1044","PDT","MEC","Grab","MEC Avon","DGPS",8.44,"Clear",2,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Sampled despite low salinity per instructions from Ken Schiff"
"4948",9/17/2003 0:00:00,"1540","PDT","KL","Grab","17FT WHALER","DGPS",31.50,"Clear",7,"KTS","S",0,"FT",0,"XX","Calm","S",1,"Rocky bottom caused constant poor closure/zero recovery"
"4999",8/26/2003 0:00:00,"1400","PDT","ABC","Grab","None","DGPS",8.00,"Clear",-99,"NR","NR",-99,"NR",-99,"NR","NR","Other",1,"Salinity <19 ppt"
"5002",8/1/2003 0:00:00,"1148","PDT","CSD","Grab","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","NW",1,"FT",7,"W","Calm","None",0,
"5012",9/17/2003 0:00:00,"1205","PDT","KL","Grab","17FT WHALER","DGPS",30.20,"Clear",5,"KTS","E",0,"FT",0,"XX","Calm","None",0,"Moved from first location due to poor recovery."
"5014",8/19/2003 0:00:00,"1320","PDT","MEC","Grab","MEC Avon","DGPS",32.90,"Clear",4,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"5034",8/4/2003 0:00:00,"0825","PDT","CSD","Grab","Monitor III","DGPS",,"Fog",4,"KTS","NW",2,"FT",8,"SW","Choppy","None",0,
"5108",9/17/2003 0:00:00,"1613","PDT","KL","Grab","17FT WHALER","DGPS",31.10,"Clear",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,"some samples had low pen.,but top looked good; we sampled and let SCCWRP decide."
"5301",7/23/2003 0:00:00,"1504","PDT","MEC","Grab","MEC Avon","DGPS",32.63,"Clear",3,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"5336",8/26/2003 0:00:00,"1500","PDT","ABC","Grab","None","DGPS",5.00,"Clear",-99,"NR","NR",-99,"NR",-99,"NR","NR","Other",1,"Salinity <19 ppt"
"5723",10/6/2003 0:00:00,"1215","PDT","MEC","Grab","MEC Avon","DGPS",11.10,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",1,"Salinity below 20psu"
"5731",10/6/2003 0:00:00,"1235","PDT","MEC","Grab","MEC Avon","DGPS",16.10,"Overcast",5,"KTS","W",0,"FT",0,"XX","Calm","None",1,"Salinity below 20psu"
"5735",10/6/2003 0:00:00,"1111","PDT","MEC","Grab","MEC Avon","DGPS",25.50,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"5739",10/2/2003 0:00:00,"1150","PDT","MEC","Grab","MEC Avon","DGPS",2.30,"Overcast",4,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Sampled despite low salinity per instructions from Ken Schiff; samples mislabeled with site id 3832"
"5763",10/6/2003 0:00:00,"1236","PDT","MEC","Grab","MEC Avon","DGPS",,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",1,"Upstream of 5731, salinity below 20psu"
"5767",10/6/2003 0:00:00,"1339","PDT","MEC","Grab","MEC Avon","DGPS",30.10,"Overcast",6,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"5771",10/2/2003 0:00:00,"1425","PDT","MEC","Grab","MEC Avon","DGPS",3.60,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Sampled despite low salinity per instructions from Ken Schiff; samples mislabeled with site id 3864"
"5787",10/6/2003 0:00:00,"1400","PDT","MEC","Grab","MEC Avon","DGPS",30.40,"Overcast",6,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"A2 ",8/6/2003 0:00:00,"1135","PDT","MEC","Grab","JB","DGPS",,"Clear",3,"KTS","SW",3,"FT",14,"SW","Calm","None",0,
"A2",8/7/2003 0:00:00,"0707","PDT","MEC","Trawl","Zephyr","DGPS",,"Overcast",0,"KTS","XX",2,"FT",8,"W","Calm","None",0,
"B03W013",2/24/2004 0:00:00,"0846","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",3,"KTS","W",3,"FT",5,"W","Choppy","None",0,"Nitrogen sample collected"
"B03W013",2/28/2004 0:00:00,"0811","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",10,"KTS","SE",6,"FT",5,"NW","Calm","None",0,
"B03W013",2/29/2004 0:00:00,"0807","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",7,"KTS","SE",7,"FT",5,"W","Calm","None",0,
"B03W014",2/24/2004 0:00:00,"0942","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",0,"KTS","XX",2,"FT",5,"W","Choppy","None",0,"Surface plume visible"
"B03W014",2/28/2004 0:00:00,"0856","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",11,"KTS","N",6,"FT",5,"NW","Calm","None",0,
"B03W014",2/29/2004 0:00:00,"0853","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","S",7,"FT",5,"W","Calm","None",0,"Surface waters no longer fresh; salinity reading - 33.1. Tox dup taken. Water still seems green"
"B03W015",2/24/2004 0:00:00,"1006","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",4,"KTS","SW",3,"FT",5,"W","Choppy","None",0,"Surface plume visible, drift kelp, plastic bags, bacti rep collected"
"B03W015",2/28/2004 0:00:00,"0915","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",9,"KTS","E",6,"FT",5,"NW","Calm","None",0,"Water very murky brown"
"B03W015",2/29/2004 0:00:00,"0914","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","E",7,"FT",5,"W","Calm","None",0,"Olive-Green water visible to the south 100m and just beyond the breaking waves; more green on station"
"B03W016",2/24/2004 0:00:00,"1027","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",2,"KTS","NE",3,"FT",5,"W","Choppy","None",0,"Surface plume visible, Patchy, Algal debris present, Nitrogen sample collected."
"B03W016",2/28/2004 0:00:00,"0936","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","NE",6,"FT",5,"NW","Calm","None",0,"Lobster buoys nearby; Surf breaking outside our position to the north, Plume very visible as murky green with darker blue offshore."
"B03W016",2/29/2004 0:00:00,"0930","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","NE",7,"FT",5,"W","Calm","None",0,"Plume evident as milky green color very fresh lens at very surface 32.4 ppt."
"B03W017",2/24/2004 0:00:00,"1108","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",4,"KTS","S",3,"FT",5,"W","Choppy","None",0,"Surface plum visible, Nitrogen sample collected."
"B03W017",2/28/2004 0:00:00,"1002","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","NE",6,"FT",5,"NW","Calm","None",0,
"B03W017",2/29/2004 0:00:00,"1002","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","SW",7,"FT",5,"W","Calm","None",0,
"B03W018",2/24/2004 0:00:00,"1136","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","S",3,"FT",7,"W","Calm","None",0,"Surface plume visible, Plastic debris, Nitrogen sample collected."
"B03W018",2/28/2004 0:00:00,"1023","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","W",6,"FT",5,"NW","Calm","None",0,
"B03W018",2/29/2004 0:00:00,"1018","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","NW",7,"FT",5,"W","Calm","None",0,"Appears to be a band of plume water (green) offshore - 250 yeds but water at station is bluish-green with high transmissivity, Trash"
"B03W019",2/24/2004 0:00:00,"1211","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",9,"KTS","E",3,"FT",7,"W","Calm","None",0,"Surface plume visible, Nitrogen sample collected "
"B03W019",2/28/2004 0:00:00,"1056","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",6,"KTS","NE",6,"FT",5,"NW","Calm","None",0,
"B03W019",2/29/2004 0:00:00,"1038","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",4,"KTS","SW",7,"FT",5,"W","Calm","None",0,"Water greenish-blue and clear, Kelp/kelp debris, Trash"
"B03W020",2/24/2004 0:00:00,"1230","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",8,"KTS","SE",3,"FT",7,"W","Calm","None",0,"Surface plume visible"
"B03W021",2/24/2004 0:00:00,"1248","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",7,"KTS","SW",3,"FT",7,"W","Calm","None",0,"Surface plume visible"
"B03W022",2/24/2004 0:00:00,"1257","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",12,"KTS","NW",4,"FT",7,"W","Calm","None",0,"Surface plume visible"
"B03W022",2/28/2004 0:00:00,"1213","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",5,"KTS","W",6,"FT",5,"NW","Calm","None",0,"Kelp/kelp debris"
"B03W022",2/29/2004 0:00:00,"1151","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",8,"KTS","SE",7,"FT",5,"W","Calm","None",0,"Olive-Green water, Cluster of grebes to the NW, kelp/kelp debris"
"B03W023",2/24/2004 0:00:00,"1323","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","SE",4,"FT",7,"W","Calm","None",0,
"B03W023",2/28/2004 0:00:00,"1153","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",3,"KTS","SW",6,"FT",5,"NW","Calm","None",0,"Plume evident by milky green water color"
"B03W023",2/29/2004 0:00:00,"1124","PDT","CSD","WQ","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","N",7,"FT",5,"W","Calm","None",0,"Green water seems good evidence of plume presence"
"B03W024",2/24/2004 0:00:00,"1342","PDT","CSD","WQ","Monitor III","DGPS",,"Clear",7,"KTS","SE",3,"FT",9,"N","Calm","None",0,"Kelp and plastic debris"
"B03W025",2/28/2004 0:00:00,"1210","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W025",3/1/2004 0:00:00,"1205","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W026",2/28/2004 0:00:00,"1220","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W026",3/1/2004 0:00:00,"1215","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W027",2/28/2004 0:00:00,"1235","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W027",3/1/2004 0:00:00,"1225","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W028",2/28/2004 0:00:00,"1250","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W028",3/1/2004 0:00:00,"1240","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W029",2/28/2004 0:00:00,"1203","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W029",3/1/2004 0:00:00,"1150","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W030",2/28/2004 0:00:00,"1145","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W030",3/1/2004 0:00:00,"1137","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W031",2/28/2004 0:00:00,"1139","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W031",3/1/2004 0:00:00,"1125","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W032",2/28/2004 0:00:00,"1125","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W032",3/1/2004 0:00:00,"1107","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SW",3,"FT",10,"SW","CHOPPY","None",0,
"B03W033",2/28/2004 0:00:00,"1030","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W033",3/1/2004 0:00:00,"1016","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W034",2/28/2004 0:00:00,"1040","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W034",3/1/2004 0:00:00,"1025","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W035",2/28/2004 0:00:00,"1052","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W035",3/1/2004 0:00:00,"1037","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W036",2/28/2004 0:00:00,"1110","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W036",3/1/2004 0:00:00,"1052","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W037",2/28/2004 0:00:00,"1014","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W037",3/1/2004 0:00:00,"1000","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W038",2/28/2004 0:00:00,"1005","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W038",3/1/2004 0:00:00,"0950","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W039",2/28/2004 0:00:00,"0955","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
"B03W039",3/1/2004 0:00:00,"0935","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",3,"FT",10,"SW","CHOPPY","None",0,
"B03W040",2/28/2004 0:00:00,"0935","PST","OCSD","WQ","Westwind","DGPS",-99.00,"Partly Cloudy",7,"KTS","W",3,"FT",8,"W","CHOPPY","None",0,
